event_id,subscription_id,failure_timestamp,day_of_month,days_to_nearest_payday_window,error_reason,amount,prior_if_failure_count,prior_if_self_resolved_rate,tenure_days,bank_network_conditions,issuing_bank_downtime_flag,network_latency_bucket,is_month_end_settlement_rush,app_version,device_build,ui_theme
evt_SYN000697,sub_SYN00440,2026-05-10 12:41:00,10,7,insufficient_fund,169.0,2,0.0,325,degraded,False,medium,False,4.4.0,build_E2,system
evt_SYN000698,sub_SYN00440,2026-06-08 06:02:00,8,5,insufficient_fund,169.0,3,0.0,354,good,False,low,False,5.0.0,build_D9,light
evt_SYN000699,sub_SYN00441,2025-04-21 23:35:00,21,7,insufficient_fund,439.0,0,,232,degraded,False,low,False,5.1.2,build_A1,light
evt_SYN000700,sub_SYN00442,2025-04-17 18:00:00,17,11,insufficient_fund,425.0,0,,177,poor,False,low,False,4.2.0,build_D9,dark
evt_SYN000701,sub_SYN00442,2025-05-19 13:00:00,19,10,insufficient_fund,425.0,1,0.0,209,good,False,high,False,4.4.0,build_A1,light
evt_SYN000702,sub_SYN00443,2026-06-09 05:09:00,9,6,insufficient_fund,175.0,0,,577,good,False,low,False,5.1.2,build_C3,dark
evt_SYN000703,sub_SYN00444,2026-04-09 21:01:00,9,6,insufficient_fund,948.0,0,,105,poor,False,low,False,4.2.0,build_C3,light
evt_SYN000704,sub_SYN00445,2026-03-09 08:11:00,9,6,insufficient_fund,1073.0,0,,24,degraded,False,medium,False,4.3.1,build_A1,system
evt_SYN000705,sub_SYN00445,2026-03-27 03:55:00,27,2,insufficient_fund,1073.0,1,0.0,42,good,False,low,True,5.0.0,build_B7,system
evt_SYN000706,sub_SYN00446,2026-06-14 17:28:00,14,11,insufficient_fund,109.0,0,,497,good,False,low,False,4.2.0,build_A1,system
evt_SYN000707,sub_SYN00447,2025-12-09 10:59:00,9,6,insufficient_fund,3040.0,0,,155,good,True,medium,False,5.0.0,build_E2,light
evt_SYN000708,sub_SYN00447,2026-01-11 03:17:00,11,8,insufficient_fund,3040.0,1,0.0,188,good,False,medium,False,5.0.0,build_C3,system
evt_SYN000709,sub_SYN00448,2025-09-24 08:17:00,24,4,insufficient_fund,80.0,0,,229,good,True,low,False,5.0.0,build_B7,dark
evt_SYN000710,sub_SYN00449,2025-01-04 01:12:00,4,1,insufficient_fund,2457.0,0,,20,degraded,False,low,False,4.3.1,build_E2,dark
evt_SYN000711,sub_SYN00449,2025-02-05 09:07:00,5,2,insufficient_fund,2457.0,1,0.0,52,good,False,medium,False,5.0.0,build_B7,dark
evt_SYN000712,sub_SYN00449,2025-03-03 05:39:00,3,0,insufficient_fund,2457.0,2,0.0,78,degraded,False,low,False,5.0.0,build_E2,dark
evt_SYN000713,sub_SYN00450,2025-11-16 21:16:00,16,12,insufficient_fund,1451.0,0,,10,degraded,False,low,False,5.0.0,build_D9,system
evt_SYN000714,sub_SYN00451,2026-02-04 11:22:00,4,1,insufficient_fund,85.0,0,,83,good,False,low,False,5.1.2,build_A1,system
evt_SYN000715,sub_SYN00451,2026-02-21 06:52:00,21,5,insufficient_fund,85.0,1,0.0,100,good,False,low,False,4.4.0,build_A1,light
evt_SYN000716,sub_SYN00451,2026-04-01 01:22:00,1,0,insufficient_fund,85.0,2,0.0,139,good,False,medium,True,4.4.0,build_D9,dark
evt_SYN000717,sub_SYN00451,2026-05-08 08:00:00,8,5,insufficient_fund,85.0,3,0.3333333333333333,176,good,False,medium,False,5.0.0,build_C3,light
evt_SYN000718,sub_SYN00452,2025-09-19 06:48:00,19,9,insufficient_fund,973.0,0,,89,good,False,medium,False,4.3.1,build_E2,light
evt_SYN000719,sub_SYN00452,2025-10-11 20:04:00,11,8,insufficient_fund,973.0,1,0.0,111,good,False,low,False,4.4.0,build_A1,light
evt_SYN000720,sub_SYN00453,2025-12-28 14:34:00,28,1,insufficient_fund,2758.0,0,,37,good,False,high,False,4.3.1,build_A1,light
evt_SYN000721,sub_SYN00454,2026-01-06 19:43:00,6,3,insufficient_fund,2059.0,0,,322,degraded,False,low,False,4.4.0,build_B7,dark
evt_SYN000722,sub_SYN00455,2025-09-30 09:14:00,30,0,insufficient_fund,4941.0,0,,279,good,False,low,False,4.2.0,build_C3,dark
evt_SYN000723,sub_SYN00456,2026-05-31 18:31:00,31,0,insufficient_fund,447.0,0,,330,good,False,low,True,4.2.0,build_A1,light
evt_SYN000724,sub_SYN00457,2025-05-19 22:49:00,19,10,insufficient_fund,90.0,0,,129,good,False,low,False,4.2.0,build_E2,system
evt_SYN000725,sub_SYN00458,2026-02-06 04:41:00,6,3,insufficient_fund,932.0,0,,243,good,False,low,False,4.3.1,build_D9,dark
evt_SYN000726,sub_SYN00458,2026-02-16 14:13:00,16,10,insufficient_fund,932.0,1,1.0,253,degraded,False,low,False,4.3.1,build_C3,dark
evt_SYN000727,sub_SYN00459,2025-11-13 00:09:00,13,10,insufficient_fund,317.0,0,,300,poor,False,low,False,4.2.0,build_C3,light
evt_SYN000728,sub_SYN00459,2025-12-03 03:31:00,3,0,insufficient_fund,317.0,1,0.0,320,good,False,high,False,5.0.0,build_A1,light
evt_SYN000729,sub_SYN00460,2026-06-11 00:31:00,11,8,insufficient_fund,484.0,0,,168,good,False,high,False,4.4.0,build_E2,dark
evt_SYN000730,sub_SYN00460,2026-07-14 20:44:00,14,11,insufficient_fund,484.0,1,0.0,201,poor,False,medium,False,4.2.0,build_A1,light
evt_SYN000731,sub_SYN00461,2025-05-11 17:55:00,11,8,insufficient_fund,331.0,0,,132,good,False,low,False,5.1.2,build_E2,dark
evt_SYN000732,sub_SYN00462,2025-07-22 20:33:00,22,7,insufficient_fund,365.0,0,,187,degraded,False,medium,False,4.2.0,build_D9,light
evt_SYN000733,sub_SYN00463,2026-01-12 13:05:00,12,9,insufficient_fund,164.0,0,,47,good,False,low,False,4.2.0,build_E2,light
evt_SYN000734,sub_SYN00464,2026-05-13 14:47:00,13,10,insufficient_fund,663.0,0,,371,good,False,high,True,4.4.0,build_C3,light
evt_SYN000735,sub_SYN00464,2026-06-11 13:54:00,11,8,insufficient_fund,663.0,1,0.0,400,good,False,low,False,4.3.1,build_C3,system
evt_SYN000736,sub_SYN00464,2026-07-20 17:00:00,20,9,insufficient_fund,663.0,2,0.5,439,poor,False,high,False,4.4.0,build_E2,light
evt_SYN000737,sub_SYN00465,2025-11-13 13:49:00,13,10,insufficient_fund,128.0,0,,399,good,False,low,False,4.2.0,build_E2,system
evt_SYN000738,sub_SYN00465,2025-12-14 01:36:00,14,11,insufficient_fund,128.0,1,0.0,430,good,False,high,False,5.1.2,build_D9,light
evt_SYN000739,sub_SYN00466,2026-06-12 09:02:00,12,9,insufficient_fund,774.0,0,,186,good,False,medium,False,5.0.0,build_A1,dark
evt_SYN000740,sub_SYN00466,2026-07-10 21:43:00,10,7,insufficient_fund,774.0,1,0.0,214,good,False,low,False,4.2.0,build_C3,dark
evt_SYN000741,sub_SYN00466,2026-08-16 21:42:00,16,13,insufficient_fund,774.0,2,0.0,251,degraded,False,low,False,4.3.1,build_C3,light
evt_SYN000742,sub_SYN00467,2025-07-13 07:55:00,13,10,insufficient_fund,950.0,0,,193,degraded,False,medium,False,5.1.2,build_E2,dark
evt_SYN000743,sub_SYN00468,2025-01-28 21:32:00,28,1,insufficient_fund,423.0,0,,179,good,False,medium,False,5.1.2,build_E2,dark
evt_SYN000744,sub_SYN00469,2025-04-12 23:33:00,12,9,insufficient_fund,456.0,0,,192,good,False,low,False,4.3.1,build_D9,dark
evt_SYN000745,sub_SYN00469,2025-05-02 22:57:00,2,0,insufficient_fund,456.0,1,0.0,212,degraded,False,low,True,5.0.0,build_B7,system
evt_SYN000746,sub_SYN00470,2026-03-01 08:49:00,1,0,insufficient_fund,175.0,0,,190,good,False,medium,True,5.0.0,build_E2,system
evt_SYN000747,sub_SYN00471,2025-11-15 00:18:00,15,12,insufficient_fund,1249.0,0,,228,degraded,False,low,False,4.3.1,build_D9,dark
evt_SYN000748,sub_SYN00472,2025-12-15 16:00:00,15,12,insufficient_fund,917.0,0,,527,good,False,low,False,5.0.0,build_B7,system
evt_SYN000749,sub_SYN00473,2026-01-19 08:13:00,19,10,insufficient_fund,436.0,0,,265,good,False,medium,False,5.0.0,build_A1,light
evt_SYN000750,sub_SYN00474,2026-05-29 21:21:00,29,0,insufficient_fund,148.0,0,,78,good,False,low,False,5.1.2,build_A1,system
evt_SYN000751,sub_SYN00475,2026-06-20 16:56:00,20,8,insufficient_fund,79.0,0,,51,good,False,medium,False,4.4.0,build_A1,dark
evt_SYN000752,sub_SYN00476,2026-04-02 09:00:00,2,0,insufficient_fund,480.0,0,,494,good,False,medium,True,4.3.1,build_C3,dark
evt_SYN000753,sub_SYN00477,2026-04-29 22:05:00,29,0,insufficient_fund,2040.0,0,,264,good,False,low,True,4.2.0,build_A1,light
evt_SYN000754,sub_SYN00478,2026-03-04 00:01:00,4,1,insufficient_fund,818.0,0,,84,good,False,low,False,4.4.0,build_A1,system
evt_SYN000755,sub_SYN00478,2026-04-06 03:04:00,6,3,insufficient_fund,818.0,1,0.0,117,good,False,medium,False,4.2.0,build_D9,dark
evt_SYN000756,sub_SYN00479,2026-01-22 19:33:00,22,7,insufficient_fund,130.0,0,,114,degraded,False,high,False,4.2.0,build_D9,dark
evt_SYN000757,sub_SYN00480,2025-04-11 16:44:00,11,8,insufficient_fund,892.0,0,,115,poor,False,medium,False,5.0.0,build_A1,dark
evt_SYN000758,sub_SYN00481,2026-01-08 06:50:00,8,5,insufficient_fund,318.0,0,,182,good,False,low,False,4.2.0,build_B7,light
evt_SYN000759,sub_SYN00482,2024-11-15 04:20:00,15,12,insufficient_fund,996.0,0,,45,good,False,medium,False,4.4.0,build_C3,dark
evt_SYN000760,sub_SYN00483,2025-08-06 11:50:00,6,3,insufficient_fund,175.0,0,,216,good,False,low,False,4.3.1,build_C3,system
evt_SYN000761,sub_SYN00484,2025-05-20 17:16:00,20,9,insufficient_fund,299.0,0,,305,good,True,high,False,5.0.0,build_C3,dark
evt_SYN000762,sub_SYN00485,2026-04-30 08:12:00,30,0,insufficient_fund,3941.0,0,,590,good,False,low,False,4.2.0,build_B7,light
evt_SYN000763,sub_SYN00486,2026-06-16 06:37:00,16,12,insufficient_fund,188.0,0,,194,good,False,low,False,5.1.2,build_B7,system
evt_SYN000764,sub_SYN00487,2026-01-31 05:57:00,31,0,insufficient_fund,301.0,0,,341,poor,False,low,True,4.2.0,build_D9,dark
evt_SYN000765,sub_SYN00488,2026-05-31 13:40:00,31,0,insufficient_fund,2836.0,0,,14,good,False,low,False,5.0.0,build_A1,dark
evt_SYN000766,sub_SYN00489,2026-04-01 07:27:00,1,0,insufficient_fund,111.0,0,,633,good,False,low,False,4.3.1,build_D9,dark
evt_SYN000767,sub_SYN00489,2026-05-04 08:36:00,4,1,insufficient_fund,111.0,1,0.0,666,good,False,low,False,4.4.0,build_E2,light
evt_SYN000768,sub_SYN00490,2025-12-27 06:14:00,27,2,insufficient_fund,122.0,0,,27,good,False,low,False,4.4.0,build_B7,system
evt_SYN000769,sub_SYN00490,2026-01-16 16:13:00,16,13,insufficient_fund,122.0,1,0.0,47,good,False,medium,False,5.1.2,build_E2,dark
evt_SYN000770,sub_SYN00490,2026-02-19 01:07:00,19,7,insufficient_fund,122.0,2,0.0,81,good,False,low,False,5.0.0,build_B7,light
evt_SYN000771,sub_SYN00491,2025-12-29 10:36:00,29,0,insufficient_fund,430.0,0,,312,good,False,low,False,5.1.2,build_D9,dark
evt_SYN000772,sub_SYN00491,2026-01-30 05:13:00,30,0,insufficient_fund,430.0,1,1.0,344,good,False,low,False,4.2.0,build_A1,light
evt_SYN000773,sub_SYN00492,2025-09-03 13:43:00,3,0,insufficient_fund,119.0,0,,324,good,False,medium,False,5.1.2,build_D9,system
evt_SYN000774,sub_SYN00492,2025-10-02 08:39:00,2,0,insufficient_fund,119.0,1,0.0,353,good,False,low,False,4.3.1,build_B7,dark
evt_SYN000775,sub_SYN00493,2026-05-16 19:10:00,16,13,insufficient_fund,149.0,0,,97,good,False,low,False,4.2.0,build_A1,light
evt_SYN000776,sub_SYN00494,2025-02-11 02:39:00,11,8,insufficient_fund,364.0,0,,119,good,False,low,False,4.2.0,build_C3,dark
evt_SYN000777,sub_SYN00494,2025-02-21 16:22:00,21,5,insufficient_fund,364.0,1,0.0,129,good,False,medium,False,4.2.0,build_B7,system
evt_SYN000778,sub_SYN00494,2025-03-11 03:46:00,11,8,insufficient_fund,364.0,2,0.0,147,poor,False,low,False,4.2.0,build_A1,dark
evt_SYN000779,sub_SYN00495,2026-06-04 15:44:00,4,1,insufficient_fund,680.0,0,,12,degraded,False,medium,False,5.0.0,build_D9,light
evt_SYN000780,sub_SYN00496,2025-08-06 08:03:00,6,3,insufficient_fund,158.0,0,,11,poor,False,low,False,4.3.1,build_E2,dark
evt_SYN000781,sub_SYN00497,2026-04-03 18:11:00,3,0,insufficient_fund,109.0,0,,272,good,False,high,False,4.4.0,build_D9,dark
evt_SYN000782,sub_SYN00497,2026-05-03 03:00:00,3,0,insufficient_fund,109.0,1,0.0,302,good,False,medium,False,4.2.0,build_C3,light
evt_SYN000783,sub_SYN00498,2025-11-26 23:05:00,26,2,insufficient_fund,713.0,0,,75,good,False,low,False,5.1.2,build_E2,system
evt_SYN000784,sub_SYN00499,2026-03-17 20:54:00,17,12,insufficient_fund,346.0,0,,335,good,False,low,False,4.2.0,build_D9,system
evt_SYN000785,sub_SYN00499,2026-04-18 06:23:00,18,10,insufficient_fund,346.0,1,0.0,367,poor,False,low,False,5.0.0,build_C3,dark
evt_SYN000786,sub_SYN00499,2026-05-17 17:19:00,17,12,insufficient_fund,346.0,2,0.0,396,good,False,medium,False,5.1.2,build_A1,system
evt_SYN000787,sub_SYN00500,2025-01-21 06:51:00,21,8,insufficient_fund,885.0,0,,145,good,False,medium,False,5.0.0,build_B7,system
evt_SYN000788,sub_SYN00500,2025-02-22 20:15:00,22,4,insufficient_fund,885.0,1,0.0,177,good,False,medium,False,4.2.0,build_A1,light
evt_SYN000789,sub_SYN00501,2025-12-31 21:35:00,31,0,insufficient_fund,312.0,0,,77,good,False,medium,False,5.1.2,build_C3,dark
evt_SYN000790,sub_SYN00501,2026-02-11 10:25:00,11,8,insufficient_fund,312.0,1,0.0,119,good,False,medium,False,5.0.0,build_C3,system
evt_SYN000791,sub_SYN00501,2026-03-02 02:32:00,2,0,insufficient_fund,312.0,2,0.0,138,good,False,low,False,5.1.2,build_C3,dark
evt_SYN000792,sub_SYN00502,2025-08-14 01:50:00,14,11,insufficient_fund,2058.0,0,,115,degraded,False,medium,True,4.4.0,build_E2,system
evt_SYN000793,sub_SYN00503,2025-03-12 04:54:00,12,9,insufficient_fund,406.0,0,,169,poor,False,medium,False,4.4.0,build_B7,dark
evt_SYN000794,sub_SYN00503,2025-04-15 20:59:00,15,12,insufficient_fund,406.0,1,0.0,203,degraded,False,high,False,4.2.0,build_E2,system
evt_SYN000795,sub_SYN00504,2025-03-15 18:22:00,15,12,insufficient_fund,190.0,0,,99,degraded,False,low,False,4.2.0,build_C3,dark
evt_SYN000796,sub_SYN00504,2025-04-12 03:04:00,12,9,insufficient_fund,190.0,1,0.0,127,good,False,low,False,4.4.0,build_C3,light
evt_SYN000797,sub_SYN00505,2026-05-27 22:24:00,27,2,insufficient_fund,718.0,0,,24,good,False,low,False,5.0.0,build_A1,light
evt_SYN000798,sub_SYN00505,2026-06-14 18:30:00,14,11,insufficient_fund,718.0,1,0.0,42,good,False,low,False,4.2.0,build_C3,dark
evt_SYN000799,sub_SYN00505,2026-07-05 13:12:00,5,2,insufficient_fund,718.0,2,0.5,63,good,False,medium,False,5.1.2,build_A1,system
evt_SYN000800,sub_SYN00505,2026-07-25 06:48:00,25,4,insufficient_fund,718.0,3,0.3333333333333333,83,degraded,False,medium,False,5.1.2,build_A1,dark
evt_SYN000801,sub_SYN00506,2024-09-23 08:24:00,23,5,insufficient_fund,479.0,0,,44,degraded,False,high,False,4.3.1,build_B7,system
evt_SYN000802,sub_SYN00506,2025-03-07 00:36:00,7,4,insufficient_fund,479.0,1,1.0,209,poor,False,low,True,5.1.2,build_D9,dark
evt_SYN000803,sub_SYN00507,2026-05-10 15:27:00,10,7,insufficient_fund,109.0,0,,11,good,False,low,False,4.2.0,build_E2,system
evt_SYN000804,sub_SYN00507,2026-05-22 10:03:00,22,7,insufficient_fund,109.0,1,0.0,23,degraded,False,medium,False,5.1.2,build_B7,system
evt_SYN000805,sub_SYN00507,2026-06-30 02:58:00,30,0,insufficient_fund,109.0,2,0.0,62,good,True,low,False,5.1.2,build_C3,light
evt_SYN000806,sub_SYN00507,2026-08-09 06:40:00,9,6,insufficient_fund,109.0,3,0.0,102,good,False,low,False,5.1.2,build_D9,system
evt_SYN000807,sub_SYN00508,2025-06-23 04:43:00,23,5,insufficient_fund,161.0,0,,70,good,False,medium,False,4.4.0,build_D9,dark
evt_SYN000808,sub_SYN00509,2026-02-14 05:28:00,14,11,insufficient_fund,477.0,0,,296,good,False,medium,False,4.2.0,build_C3,system
evt_SYN000809,sub_SYN00510,2026-05-10 01:18:00,10,7,insufficient_fund,171.0,0,,529,good,False,low,False,4.4.0,build_D9,dark
evt_SYN000810,sub_SYN00511,2026-05-24 08:09:00,24,5,insufficient_fund,80.0,0,,96,good,False,high,False,4.4.0,build_B7,system
evt_SYN000811,sub_SYN00511,2026-06-06 05:24:00,6,3,insufficient_fund,80.0,1,0.0,109,poor,False,medium,False,4.3.1,build_C3,dark
evt_SYN000812,sub_SYN00511,2026-07-17 02:20:00,17,12,insufficient_fund,80.0,2,0.0,150,poor,False,low,False,4.2.0,build_E2,light
evt_SYN000813,sub_SYN00512,2026-03-03 02:36:00,3,0,insufficient_fund,173.0,0,,36,good,False,low,False,4.2.0,build_B7,light
evt_SYN000814,sub_SYN00513,2025-11-17 01:53:00,17,11,insufficient_fund,340.0,0,,331,good,False,low,False,4.4.0,build_D9,system
evt_SYN000815,sub_SYN00514,2026-04-13 06:58:00,13,10,insufficient_fund,340.0,0,,56,good,False,low,False,5.1.2,build_E2,dark
evt_SYN000816,sub_SYN00515,2025-12-29 19:39:00,29,0,insufficient_fund,301.0,0,,175,degraded,False,low,False,4.4.0,build_D9,light
evt_SYN000817,sub_SYN00516,2025-11-06 06:07:00,6,3,insufficient_fund,156.0,0,,306,good,False,low,False,4.4.0,build_A1,light
evt_SYN000818,sub_SYN00517,2025-09-03 09:57:00,3,0,insufficient_fund,188.0,0,,185,good,True,low,False,5.0.0,build_C3,system
evt_SYN000819,sub_SYN00518,2026-06-09 12:16:00,9,6,insufficient_fund,451.0,0,,156,poor,False,medium,False,4.2.0,build_A1,dark
evt_SYN000820,sub_SYN00519,2025-12-31 08:54:00,31,0,insufficient_fund,367.0,0,,61,good,False,low,True,5.1.2,build_A1,system
evt_SYN000821,sub_SYN00519,2026-02-07 04:21:00,7,4,insufficient_fund,367.0,1,0.0,99,poor,True,low,False,5.0.0,build_B7,light
evt_SYN000822,sub_SYN00519,2026-02-20 03:55:00,20,6,insufficient_fund,367.0,2,0.0,112,good,False,low,False,4.3.1,build_A1,system
evt_SYN000823,sub_SYN00520,2026-05-08 13:35:00,8,5,insufficient_fund,312.0,0,,655,degraded,False,low,False,4.2.0,build_B7,system
evt_SYN000824,sub_SYN00520,2026-05-20 03:11:00,20,9,insufficient_fund,312.0,1,1.0,667,good,False,low,False,4.4.0,build_C3,system
evt_SYN000825,sub_SYN00520,2026-06-30 19:55:00,30,0,insufficient_fund,312.0,2,0.5,708,degraded,False,medium,False,4.2.0,build_B7,dark
evt_SYN000826,sub_SYN00521,2025-12-03 13:51:00,3,0,insufficient_fund,108.0,0,,135,good,False,medium,False,4.3.1,build_C3,light
evt_SYN000827,sub_SYN00522,2026-06-05 06:22:00,5,2,insufficient_fund,122.0,0,,36,good,False,medium,False,4.2.0,build_E2,dark
evt_SYN000828,sub_SYN00523,2026-02-12 14:19:00,12,9,insufficient_fund,188.0,0,,45,good,False,medium,False,4.3.1,build_C3,light
evt_SYN000829,sub_SYN00523,2026-03-14 08:16:00,14,11,insufficient_fund,188.0,1,0.0,75,good,False,low,False,4.3.1,build_A1,system
evt_SYN000830,sub_SYN00523,2026-04-14 09:42:00,14,11,insufficient_fund,188.0,2,0.0,106,poor,False,low,False,5.0.0,build_A1,light
evt_SYN000831,sub_SYN00524,2026-06-01 06:01:00,1,0,insufficient_fund,319.0,0,,240,poor,False,low,False,4.2.0,build_B7,system
evt_SYN000832,sub_SYN00525,2024-08-27 17:44:00,27,2,insufficient_fund,327.0,0,,57,good,False,medium,False,5.0.0,build_E2,dark
evt_SYN000833,sub_SYN00526,2026-01-21 00:50:00,21,8,insufficient_fund,715.0,0,,81,degraded,False,low,False,4.3.1,build_D9,dark
evt_SYN000834,sub_SYN00527,2026-06-03 05:00:00,3,0,insufficient_fund,353.0,0,,21,good,False,medium,False,4.3.1,build_E2,dark
evt_SYN000835,sub_SYN00528,2025-12-13 19:40:00,13,10,insufficient_fund,301.0,0,,190,good,False,medium,False,5.0.0,build_E2,dark
evt_SYN000836,sub_SYN00528,2025-12-31 08:59:00,31,0,insufficient_fund,301.0,1,0.0,208,good,False,low,True,5.1.2,build_D9,light
evt_SYN000837,sub_SYN00528,2026-01-12 06:04:00,12,9,insufficient_fund,301.0,2,0.0,220,good,False,low,False,4.4.0,build_E2,dark
evt_SYN000838,sub_SYN00529,2026-05-01 12:02:00,1,0,insufficient_fund,345.0,0,,28,degraded,False,high,False,5.1.2,build_C3,light
evt_SYN000839,sub_SYN00530,2026-04-18 18:19:00,18,10,insufficient_fund,114.0,0,,148,good,False,low,False,4.2.0,build_A1,dark
evt_SYN000840,sub_SYN00530,2026-05-11 19:18:00,11,8,insufficient_fund,114.0,1,0.0,171,degraded,False,medium,False,4.2.0,build_A1,light
evt_SYN000841,sub_SYN00531,2025-07-01 19:03:00,1,0,insufficient_fund,384.0,0,,360,poor,False,low,False,4.4.0,build_D9,light
evt_SYN000842,sub_SYN00531,2025-07-23 19:53:00,23,6,insufficient_fund,384.0,1,0.0,382,good,False,medium,False,4.3.1,build_E2,light
evt_SYN000843,sub_SYN00531,2025-08-21 05:08:00,21,8,insufficient_fund,384.0,2,0.0,411,good,False,medium,False,4.4.0,build_A1,dark
evt_SYN000844,sub_SYN00532,2025-02-23 13:52:00,23,3,insufficient_fund,116.0,0,,31,good,False,medium,False,5.1.2,build_D9,light
evt_SYN000845,sub_SYN00533,2026-05-10 12:40:00,10,7,insufficient_fund,453.0,0,,14,good,False,medium,False,5.1.2,build_A1,light
evt_SYN000846,sub_SYN00534,2026-03-19 06:14:00,19,10,insufficient_fund,139.0,0,,241,good,False,low,False,5.0.0,build_E2,system
evt_SYN000847,sub_SYN00535,2026-05-13 19:26:00,13,10,insufficient_fund,827.0,0,,102,good,True,low,False,4.4.0,build_C3,system
evt_SYN000848,sub_SYN00536,2026-05-28 20:17:00,28,1,insufficient_fund,2860.0,0,,83,degraded,False,low,False,4.2.0,build_A1,dark
evt_SYN000849,sub_SYN00536,2026-07-04 05:41:00,4,1,insufficient_fund,2860.0,1,1.0,120,good,False,medium,True,5.0.0,build_C3,light
evt_SYN000850,sub_SYN00536,2026-08-01 22:34:00,1,0,insufficient_fund,2860.0,2,0.5,148,good,False,low,False,4.3.1,build_B7,system
evt_SYN000851,sub_SYN00537,2025-07-29 05:07:00,29,0,insufficient_fund,193.0,0,,104,good,False,low,False,4.4.0,build_A1,dark
evt_SYN000852,sub_SYN00538,2025-09-15 05:55:00,15,12,insufficient_fund,305.0,0,,95,good,False,low,False,4.4.0,build_B7,light
evt_SYN000853,sub_SYN00539,2026-01-24 03:24:00,24,5,insufficient_fund,974.0,0,,393,good,False,medium,False,5.0.0,build_C3,system
evt_SYN000854,sub_SYN00539,2026-02-12 17:59:00,12,9,insufficient_fund,974.0,1,0.0,412,good,False,high,False,4.2.0,build_B7,dark
evt_SYN000855,sub_SYN00540,2024-10-31 06:00:00,31,0,insufficient_fund,112.0,0,,47,degraded,False,medium,False,4.3.1,build_E2,light
evt_SYN000856,sub_SYN00541,2026-01-06 03:05:00,6,3,insufficient_fund,714.0,0,,27,good,False,low,False,4.2.0,build_E2,light
evt_SYN000857,sub_SYN00541,2026-02-02 12:49:00,2,0,insufficient_fund,714.0,1,0.0,54,degraded,False,low,True,5.1.2,build_C3,system
evt_SYN000858,sub_SYN00542,2026-05-18 10:04:00,18,11,insufficient_fund,330.0,0,,633,good,False,medium,False,4.2.0,build_B7,system
evt_SYN000859,sub_SYN00542,2026-06-24 03:29:00,24,4,insufficient_fund,330.0,1,1.0,670,good,False,low,False,4.3.1,build_D9,light
evt_SYN000860,sub_SYN00542,2026-07-28 03:02:00,28,1,insufficient_fund,330.0,2,0.5,704,good,False,low,False,4.2.0,build_D9,dark
evt_SYN000861,sub_SYN00543,2025-07-26 01:13:00,26,3,insufficient_fund,3868.0,0,,53,good,False,low,False,4.2.0,build_B7,dark
evt_SYN000862,sub_SYN00544,2026-03-20 13:37:00,20,9,insufficient_fund,3672.0,0,,109,good,False,low,False,4.2.0,build_B7,system
evt_SYN000863,sub_SYN00545,2025-04-28 17:36:00,28,0,insufficient_fund,87.0,0,,194,poor,False,medium,False,5.1.2,build_E2,light
evt_SYN000864,sub_SYN00546,2026-05-22 12:05:00,22,7,insufficient_fund,492.0,0,,15,good,False,medium,False,4.2.0,build_B7,light
evt_SYN000865,sub_SYN00547,2026-02-13 04:42:00,13,10,insufficient_fund,309.0,0,,284,good,False,medium,False,4.2.0,build_A1,dark
evt_SYN000866,sub_SYN00547,2026-07-18 23:07:00,18,11,insufficient_fund,309.0,1,1.0,439,degraded,False,high,False,5.0.0,build_A1,light
